domain,url,path,http_status,redirect_target,canonical,title,meta_description,h1,robots_meta,content_type,word_count_aprox,page_type,primary_topic,primary_intent,indexable,in_sitemap,internal_links_in_aprox,internal_links_out_aprox,last_modified_if_available,notes
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/sq-quimica-unidade-vinhedo","/cases/sq-quimica-unidade-vinhedo","200","","https://videoscorporativos.com.br/cases/sq-quimica-unidade-vinhedo","SQ Química — Unidade Vinhedo · Case Institucional","SQ Química — Unidade Vinhedo — case de vídeo institucional corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","SQ Química — Unidade Vinhedo","","text/html; charset=utf-8","202","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/encontro-farmarcas-2022","/cases/encontro-farmarcas-2022","200","","https://videoscorporativos.com.br/cases/encontro-farmarcas-2022","Encontro Farmarcas 2022 · Case Eventos","Encontro Farmarcas 2022 — case de vídeo eventos corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","Encontro Farmarcas 2022","","text/html; charset=utf-8","196","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/i-congresso-brasileiro-de-direito-da-empresa-no-novo-futebol-ibde","/cases/i-congresso-brasileiro-de-direito-da-empresa-no-novo-futebol-ibde","200","","https://videoscorporativos.com.br/cases/i-congresso-brasileiro-de-direito-da-empresa-no-novo-futebol-ibde","I Congresso Brasileiro de Direito da Empresa no Novo Futebol — IBDE · Case Eventos","I Congresso Brasileiro de Direito da Empresa no Novo Futebol — IBDE — case de vídeo eventos corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","I Congresso Brasileiro de Direito da Empresa no Novo Futebol — IBDE","","text/html; charset=utf-8","217","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/galena-35-anos","/cases/galena-35-anos","200","","https://videoscorporativos.com.br/cases/galena-35-anos","Galena 35 Anos · Case Eventos","Galena 35 Anos — case de vídeo eventos corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","Galena 35 Anos","","text/html; charset=utf-8","196","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/ativa-logistica-programa-de-sustentabilidade","/cases/ativa-logistica-programa-de-sustentabilidade","200","","https://videoscorporativos.com.br/cases/ativa-logistica-programa-de-sustentabilidade","ATIVA Logística — Programa de Sustentabilidade · Case Institucional","ATIVA Logística — Programa de Sustentabilidade — case de vídeo institucional corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","ATIVA Logística — Programa de Sustentabilidade","","text/html; charset=utf-8","205","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/sq-quimica-na-abrafati-show-2022","/cases/sq-quimica-na-abrafati-show-2022","200","","https://videoscorporativos.com.br/cases/sq-quimica-na-abrafati-show-2022","SQ Química na ABRAFATI Show 2022 · Case Feiras","SQ Química na ABRAFATI Show 2022 — case de vídeo feiras corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","SQ Química na ABRAFATI Show 2022","","text/html; charset=utf-8","214","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/ensaio-de-retratos-profissionais-ale-fotografo","/cases/ensaio-de-retratos-profissionais-ale-fotografo","200","","https://videoscorporativos.com.br/cases/ensaio-de-retratos-profissionais-ale-fotografo","Ensaio de Retratos Profissionais — Ale Fotógrafo · Case Reels","Ensaio de Retratos Profissionais — Ale Fotógrafo — case de vídeo reels corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","Ensaio de Retratos Profissionais — Ale Fotógrafo","","text/html; charset=utf-8","205","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/confraternizacao-abradilan","/cases/confraternizacao-abradilan","200","","https://videoscorporativos.com.br/cases/confraternizacao-abradilan","Confraternização ABRADILAN · Case Eventos","Confraternização ABRADILAN — case de vídeo eventos corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","Confraternização ABRADILAN","","text/html; charset=utf-8","193","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/7-forum-abradilan-de-desenvolvimento-empresarial","/cases/7-forum-abradilan-de-desenvolvimento-empresarial","200","","https://videoscorporativos.com.br/cases/7-forum-abradilan-de-desenvolvimento-empresarial","7º Fórum ABRADILAN de Desenvolvimento Empresarial · Case Eventos","7º Fórum ABRADILAN de Desenvolvimento Empresarial — case de vídeo eventos corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","7º Fórum ABRADILAN de Desenvolvimento Empresarial","","text/html; charset=utf-8","205","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/retratos-profissionais-em-estudio","/cases/retratos-profissionais-em-estudio","200","","https://videoscorporativos.com.br/cases/retratos-profissionais-em-estudio","Retratos Profissionais em Estúdio · Case Reels","Retratos Profissionais em Estúdio — case de vídeo reels corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","Retratos Profissionais em Estúdio","","text/html; charset=utf-8","199","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/retrato-corporativo-ensaio-fotografico","/cases/retrato-corporativo-ensaio-fotografico","200","","https://videoscorporativos.com.br/cases/retrato-corporativo-ensaio-fotografico","Retrato Corporativo — Ensaio Fotográfico · Case Reels","Retrato Corporativo — Ensaio Fotográfico — case de vídeo reels corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","Retrato Corporativo — Ensaio Fotográfico","","text/html; charset=utf-8","199","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/ibis-botucatu-teaser-de-inauguracao","/cases/ibis-botucatu-teaser-de-inauguracao","200","","https://videoscorporativos.com.br/cases/ibis-botucatu-teaser-de-inauguracao","IBIS Botucatu — Teaser de Inauguração · Case Institucional","IBIS Botucatu — Teaser de Inauguração — case de vídeo institucional corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","IBIS Botucatu — Teaser de Inauguração","","text/html; charset=utf-8","205","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/ibis-botucatu-video-manifesto","/cases/ibis-botucatu-video-manifesto","200","","https://videoscorporativos.com.br/cases/ibis-botucatu-video-manifesto","IBIS Botucatu — Vídeo Manifesto · Case Institucional","IBIS Botucatu — Vídeo Manifesto — case de vídeo institucional corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","IBIS Botucatu — Vídeo Manifesto","","text/html; charset=utf-8","202","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/curso-de-prestacao-de-contas-eleitorais-professora-rita-goncalves","/cases/curso-de-prestacao-de-contas-eleitorais-professora-rita-goncalves","200","","https://videoscorporativos.com.br/cases/curso-de-prestacao-de-contas-eleitorais-professora-rita-goncalves","Curso de Prestação de Contas Eleitorais — Professora Rita Gonçalves · Case Eventos","Curso de Prestação de Contas Eleitorais — Professora Rita Gonçalves — case de vídeo eventos corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","Curso de Prestação de Contas Eleitorais — Professora Rita Gonçalves","","text/html; charset=utf-8","214","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/latin-sales-meeting-2022-punta-cana","/cases/latin-sales-meeting-2022-punta-cana","200","","https://videoscorporativos.com.br/cases/latin-sales-meeting-2022-punta-cana","Latin Sales Meeting 2022 — Punta Cana · Case Eventos","Latin Sales Meeting 2022 — Punta Cana — case de vídeo eventos corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","Latin Sales Meeting 2022 — Punta Cana","","text/html; charset=utf-8","205","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/jantar-febrafar-2022","/cases/jantar-febrafar-2022","200","","https://videoscorporativos.com.br/cases/jantar-febrafar-2022","Jantar Febrafar 2022 · Case Eventos","Jantar Febrafar 2022 — case de vídeo eventos corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","Jantar Febrafar 2022","","text/html; charset=utf-8","196","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/salomao-concursos-aulao-em-sao-paulo","/cases/salomao-concursos-aulao-em-sao-paulo","200","","https://videoscorporativos.com.br/cases/salomao-concursos-aulao-em-sao-paulo","Salomão Concursos — Aulão em São Paulo · Case Eventos","Salomão Concursos — Aulão em São Paulo — case de vídeo eventos corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","Salomão Concursos — Aulão em São Paulo","","text/html; charset=utf-8","205","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/renove-mudancas-institucional","/cases/renove-mudancas-institucional","200","","https://videoscorporativos.com.br/cases/renove-mudancas-institucional","Renove Mudanças — Institucional · Case Institucional","Renove Mudanças — Institucional — case de vídeo institucional corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","Renove Mudanças — Institucional","","text/html; charset=utf-8","199","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/sitivesp-80-anos","/cases/sitivesp-80-anos","200","","https://videoscorporativos.com.br/cases/sitivesp-80-anos","SITIVESP 80 Anos · Case Eventos","SITIVESP 80 Anos — case de vídeo eventos corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","SITIVESP 80 Anos","","text/html; charset=utf-8","196","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/rocha-e-queiroz-video-do-escritorio","/cases/rocha-e-queiroz-video-do-escritorio","200","","https://videoscorporativos.com.br/cases/rocha-e-queiroz-video-do-escritorio","Rocha &amp; Queiroz — Vídeo do Escritório · Case Institucional","Rocha &amp; Queiroz — Vídeo do Escritório — case de vídeo institucional corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","Rocha &amp; Queiroz — Vídeo do Escritório","","text/html; charset=utf-8","208","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/latam-sales-meeting-2021-convatec","/cases/latam-sales-meeting-2021-convatec","200","","https://videoscorporativos.com.br/cases/latam-sales-meeting-2021-convatec","LATAM Sales Meeting 2021 — Convatec · Case Eventos","LATAM Sales Meeting 2021 — Convatec — case de vídeo eventos corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","LATAM Sales Meeting 2021 — Convatec","","text/html; charset=utf-8","202","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/ativa-logistica-institucional","/cases/ativa-logistica-institucional","200","","https://videoscorporativos.com.br/cases/ativa-logistica-institucional","ATIVA Logística — Institucional · Case Institucional","ATIVA Logística — Institucional — case de vídeo institucional corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","ATIVA Logística — Institucional","","text/html; charset=utf-8","199","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
"videoscorporativos.com.br","https://videoscorporativos.com.br/cases/rocha-e-queiroz-advogados-institucional","/cases/rocha-e-queiroz-advogados-institucional","200","","https://videoscorporativos.com.br/cases/rocha-e-queiroz-advogados-institucional","Rocha &amp; Queiroz Advogados — Institucional · Case Institucional","Rocha &amp; Queiroz Advogados — Institucional — case de vídeo institucional corporativo produzido por Ale Fotógrafo em São Paulo. Assista ao vídeo completo.","Rocha &amp; Queiroz Advogados — Institucional","","text/html; charset=utf-8","205","case","","portfolio","yes","yes","","23","","schema:VideoObject,BreadcrumbList; tel:5511913550533; (11) 91355-0533"
